ruta,etiqueta,categoria_predicha,confianza,descripcion,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06375.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (7210 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":7210,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06387.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06388.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (7210 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":7210,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06395.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (7210 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":7210,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06397.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (7210 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":7210,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06406.jpg,none,ambos,0.85,"Se observan claras señales de fuego con puntos brillantes y llamas intensamente iluminadas, acompañados por columnas de humo grisáceo-blanquecino que se elevan en el horizonte.",10438.8,1105.2,9070.1,3114,430,47.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06418.jpg,none,humo,0.95,"Se observa un área con humo difuso y tenue en el suelo, rodeada de vegetación verde y una persona caminando por un sendero pavimentado.",2945.1,1018.3,1486.4,3114,71,47.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06421.jpg,none,none,0.9,"La imagen muestra un atardecer con nubes y siluetas de árboles, pero no hay señales claras de fuego o humo activos.",11101.2,238.3,10523.9,1066,512,48.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06425.jpg,none,humo,0.9,"Se observa una columna de humo grueso y oscuro proveniente de un área industrial cercana al agua, posiblemente indicando incendios ocultos o combustión intensiva.",18020.3,1057.4,16697.2,3114,793,47.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06427.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (26410 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":26410,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06430.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (26410 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":26410,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06434.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (7210 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":7210,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06444.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (26410 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":26410,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06445.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (26410 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":26410,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06451.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06467.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (26410 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":26410,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06475.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (44074 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":44074,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06483.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06486.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (7210 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":7210,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06496.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (7210 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":7210,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06497.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (26410 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":26410,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06498.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (44074 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":44074,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06505.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (44074 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":44074,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06516.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (7210 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":7210,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06518.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (7210 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":7210,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06522.jpg,none,none,1.0,"La imagen muestra un campo agrícola con una carretera de tierra y vegetación en primer plano, pero no se observan señales evidentes de fuego como llamas o humo.",3080.3,1256.4,1541.7,3114,73,47.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06524.jpg,none,none,0.95,"La imagen muestra un campo agrícola con vegetación y suelo seco, pero no hay señales evidentes de fuego como llamas, puntos brillantes o humo difuminado.",7483.8,1041.0,6019.5,3114,283,47.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06526.jpg,none,humo,0.9,"Se observan columnas de humo grisáceo-blanquecino provenientes de estructuras en el horizonte, indicando una posible fuente incendiada a distancia.",12208.7,1017.1,10746.4,3114,508,47.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06534.jpg,none,humo,0.8,"Se observa un penacho de humo grisáceo-blanquecino en el horizonte, indicativo de una posible actividad incendiaria a distancia.",2919.4,1038.3,1433.6,3114,68,47.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06538.jpg,none,none,0.9,No se observan señales claras de fuego o humo en la imagen; solo vegetación y campos cultivados bajo condiciones normales.,10087.0,1042.1,8584.1,3114,401,46.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06541.jpg,none,humo,0.95,"Se observa un penacho de humo grisáceo-blanquecino en el horizonte, indicativo de una posible fuente incendiada a distancia.",2946.8,1033.0,1474.8,3114,70,47.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06547.jpg,none,humo,0.8,Se observa una columna de humo grueso y oscuro proveniente de fuentes industriales en el horizonte urbano.,10756.6,1027.0,9296.8,3114,441,47.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06550.jpg,none,humo,0.9,"Se observa un penacho de humo grisáceo-blanquecino en el horizonte, probablemente proveniente de una actividad agrícola o incendio controlado a distancia.",13736.4,1038.9,12252.3,3114,581,47.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06553.jpg,none,none,0.9,"La imagen muestra un paisaje rural con columnas de humo difusas en el horizonte, posiblemente causadas por actividad agrícola o viento que arrastra polvo y no evidencia señales claras de fuego activo.",9816.6,1055.5,8317.8,3114,393,47.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06559.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06567.jpg,none,ambos,1.0,"Se observan columnas de humo grisáceo-blanquecino y manchas brillantes resplandecientes en la vegetación, indicativas de fuego activo.",2849.0,1048.6,1524.3,3114,72,47.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06568.jpg,none,humo,0.95,"Se observa una extensa columna de humo grisáceo-blanquecino en el horizonte, que se origina probablemente desde un punto incendiado no visible directamente debido a la distancia y condiciones atmosféricas.",3266.4,1042.8,1787.7,3114,85,47.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06579.jpg,none,ambos,0.95,"Se observan manchas brillantes de color blanco y amarillo resplandeciente en el suelo, indicativas de puntos calientes o fuego activo, junto con columnas difuminadas de humo grisáceo-blanquecino que obscureen parcialmente la vegetación circundante.",3605.5,1033.6,2132.8,3114,101,47.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06583.jpg,none,humo,0.85,"Se observa una extensa columna de humo grisáceo-blanquecino en el horizonte, con texturas difuminadas y neblinosas que obscurecen parcialmente la vegetación circundante.",3203.3,1033.3,1724.1,3114,82,47.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06587.jpg,none,none,0.9,"La imagen muestra una escena cubierta por niebla densa con árboles y vegetación parcialmente visibles a través de la bruma, pero no se observan señales claras de fuego como llamas o humo distintivo.",12775.2,1030.5,11307.6,3114,535,47.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06592.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06593.jpg,none,ambos,0.9,"Se observan áreas de humo grisáceo-blanquecino difuminado en la parte superior y manchas rojizas/orangadas dispersas entre los árboles inferiores, indicando presencia simultánea de fuego activo y emisión de humo.",13119.7,1041.9,11804.6,3114,562,47.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06599.jpg,none,humo,85.0,"Se observa un penacho grisáceo-blanquecino en el horizonte, típico de humo a distancia que obscurece parcialmente la vegetación y se origina antinaturalmente desde una fuente concreta.",3297.3,1039.0,1807.5,3114,86,47.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06602.jpg,none,none,0.0,No se observan señales evidentes de fuego o humo en la imagen; el campo agrícola muestra vegetación verde y áreas expuestas del suelo sin anomalías significativas.,9475.8,1044.5,7989.6,3114,375,46.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06604.jpg,none,humo,0.95,"Se observa un penacho grisáceo-blanquecino difuminado en el horizonte, típico de humo generado por una fuente incendiada oculta entre la vegetación densa.",3173.1,1037.5,1687.1,3114,80,47.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06622.jpg,none,ambos,0.95,"Se observan llamas activas y humo grisáceo-blanquecino proveniente de vegetación incendiada en el fondo, con puntos brillantes indicativos de fuego.",11109.8,1043.8,9643.3,3114,453,47.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06634.jpg,none,none,0.0,"La imagen muestra una edificación con nubes claras en el cielo superior y no se observan señales evidentes de fuego como llamas, humo difuso o puntos brillantes anómalos.",11024.3,1037.8,9528.4,3114,448,47.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06637.jpg,none,humo,0.5,"Se observa una columna de humo grisáceo-blanquecina en el campo, indicando la presencia de un incendio reciente o activo.",19258.2,1043.2,17773.1,3114,845,47.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06640.jpg,none,humo,0.7,"Se observa un penacho de humo en la distancia sobre una zona rural con campos secos y algunas estructuras, posiblemente relacionado con actividades agrícolas o residenciales.",9189.1,1029.6,7682.3,3114,362,47.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06642.jpg,none,humo,0.9,"Se observa una columna de humo grisáceo-blanquecino en el horizonte derecho, probablemente proveniente de un incendio controlado o natural en áreas vegetales distantes.",17095.1,1039.7,15611.2,3114,734,47.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06645.jpg,none,humo,0.9,"Se observa una columna de humo grisáceo-blanquecino emergente del suelo en el horizonte, asociada a áreas agrícolas y urbanización cercanas.",11510.7,1040.6,10011.7,3114,474,47.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06647.jpg,none,humo,0.9,"Se observan columnas de humo grisáceo-blanquecino en el horizonte, indicativas de incendios forestales o agrícolas a distancia.",9202.9,1029.9,7721.1,3114,365,47.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06648.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06653.jpg,none,humo,0.9,"Se observa una columna de humo grisáceo-blanquecino en el horizonte, indicativo de un incendio reciente o activo.",8466.7,1017.7,7175.1,3114,339,47.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06655.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06667.jpg,none,humo,85.0,"Se observa un penacho de humo grisáceo-blanquecino en el horizonte, indicativo de una posible incendio a distancia.",2726.5,1042.1,1408.4,3114,67,47.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06675.jpg,none,ambos,1.0,Se observa un incendio activo con llamas visibles y una columna de humo negro denso en el mar.,2707.7,1041.7,1237.7,3114,59,47.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06680.jpg,none,humo,0.9,"Se observan dos grandes penachos de humo oscuro en el horizonte, indicando una posible incendio a distancia que no muestra llamas directas.",15689.0,1042.5,14202.8,3114,668,47.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06686.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (7210 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":7210,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06691.jpg,none,ambos,0.9,"Se observan llamas intensas y columnas de humo grueso, indicando un incendio activo.",8348.0,1055.1,7028.3,3114,331,47.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06692.jpg,none,humo,0.9,"Se observa una columna densa de humo negro proveniente del área vegetada a la izquierda, indicando un incendio activo en esa región.",9305.3,1036.8,7838.6,3114,370,47.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06693.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (7210 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":7210,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06702.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (44074 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":44074,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06703.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (44074 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":44074,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06711.jpg,none,ambos,0.95,Se observan llamas intensas y humo negro proveniente de una estructura en incendio.,10758.5,1184.8,9303.6,3114,441,47.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06712.jpg,none,humo,0.9,"Se observa una columna de humo grueso y denso proveniente de un área en la distancia sobre el agua, indicando posiblemente un incendio activo.",11870.6,1031.9,10418.7,3114,489,46.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06716.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06717.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (7210 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":7210,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06724.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (7210 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":7210,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06727.jpg,none,ambos,0.95,Se observan grandes columnas de humo oscuro y áreas brillantes que indican fuego activo en la parte inferior derecha del campo agrícola.,10826.8,1032.9,9522.8,3114,450,47.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06729.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06730.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (7210 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":7210,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06735.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (7210 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":7210,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06736.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06737.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06740.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06742.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06749.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06751.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06752.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06765.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06773.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06775.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (7210 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":7210,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06777.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06782.jpg,none,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (7210 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":7210,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06785.jpg,none,humo,0.9,"Se observa una columna de humo grueso y oscuro proveniente del suelo entre vegetación cercana a un área con líneas eléctricas, indicando posiblemente incendios ocultos o activos sin llamas visibles.",10115.0,1193.0,8651.2,3114,407,47.0
