route,label,predicted_category,confidence,description,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07718.jpg,none,smoke,0.95,"A large, dense plume of smoke rises from the forested hillside, obscuring the sky and casting an orange hue over the scene, with no distinct flames or hotspots visible.",21835.3,393.7,21072.1,1016,1412,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07725.jpg,none,both,0.95,"A large plume of dark smoke rises from a fire burning in the background vegetation, with visible flames near the source.",11863.6,611.3,11008.6,1096,739,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07732.jpg,none,both,0.95,A large ship is engulfed in intense flames with a massive column of black smoke rising into the sky.,8222.7,362.3,7549.8,942,508,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07740.jpg,none,none,0.95,"The image shows a paved road with parked cars and trees, with no visible smoke, flames, or heat haze.",6900.9,330.8,6289.7,818,424,67.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07748.jpg,none,smoke,0.85,"A column of grayish smoke is rising from the ground near the white bags, indicating a fire source without visible flames.",12846.4,365.3,12158.2,902,816,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07752.jpg,none,smoke,0.85,"A column of grayish smoke is rising from the vegetation in the middle ground, distinct from the clouds in the sky.",17494.2,361.3,16773.8,902,1125,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07767.jpg,none,smoke,0.9,A distinct column of white smoke is rising from the ground vegetation in the middle of the field.,10113.7,367.2,9397.8,902,633,67.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07772.jpg,none,smoke,0.9,"A distinct column of white smoke is rising from the grassy area in the middle ground, indicating a fire source, though no flames are clearly visible.",26339.0,359.1,25616.2,902,1715,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07773.jpg,none,smoke,0.9,"A plume of greyish-white smoke is rising from the grassy field, distinct from the clouds in the sky.",28210.0,359.6,27503.3,902,1832,66.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07779.jpg,none,smoke,0.95,"A distinct plume of white smoke is rising from the ground near the paved path, obscuring the background vegetation.",10269.0,375.6,9581.5,902,644,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07780.jpg,none,both,0.98,"A large fire is burning inside a commercial store, emitting bright orange flames and a massive column of smoke rising into the night sky.",8987.3,616.2,8128.4,1098,544,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07782.jpg,none,smoke,0.95,A column of white smoke is rising from the vegetation next to a paved path.,13045.8,358.8,12372.9,902,828,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07791.jpg,none,smoke,0.9,A column of white smoke is rising from the roof of a green building while a fire truck is positioned nearby.,13794.1,285.1,13238.5,706,889,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07792.jpg,none,both,0.95,Intense flames and a large column of black smoke are visible as trees burn near a road with emergency vehicles present.,6957.1,309.3,6393.4,792,430,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07793.jpg,none,both,0.95,"A vehicle is engulfed in bright orange flames with a large, thick column of black smoke rising into the sky.",6935.1,367.5,6251.0,902,420,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07796.jpg,none,both,0.95,"A large plume of dark smoke rises from a burning vehicle on the right side of the road, accompanied by visible orange flames at the base of the vehicle.",8870.8,258.9,8383.0,640,564,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07809.jpg,none,smoke,0.9,A distinct plume of white smoke is rising from the trees and street level in the middle-right section of the residential area.,12306.1,903.7,11098.6,1432,744,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07811.jpg,none,smoke,0.95,"A massive column of brownish smoke billows into the sky from the ground level, obscuring the horizon near some houses.",17360.1,392.1,16612.9,1002,1112,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07826.jpg,none,both,0.95,A large plume of smoke rises from a fire burning on a hillside adjacent to a residential area.,8435.1,328.2,7820.0,804,526,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07828.jpg,none,both,0.95,A large building is engulfed in flames with significant smoke rising from the structure as firefighters respond to the incident.,7402.1,305.9,6841.3,783,460,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07829.jpg,none,none,1.0,"The image shows a clear landscape with no visible smoke, flames, or heat haze.",8778.3,310.7,8213.9,772,552,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07857.jpg,none,both,0.95,"Firefighters are actively battling a wildfire with a hose, surrounded by large plumes of smoke and visible flames consuming the dry vegetation.",8909.4,310.9,8339.8,772,561,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07868.jpg,none,both,0.98,A large structure is engulfed in flames with a massive column of dark smoke rising into the sky.,6969.4,361.9,6283.5,957,422,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07871.jpg,none,smoke,0.95,"A helicopter is dropping a retardant bucket onto a fire, creating a large column of smoke rising from the ground.",20840.8,309.5,20262.5,794,1354,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07874.jpg,none,both,0.95,Active fire with visible flames and rising smoke is burning through debris and structural elements.,8305.5,336.8,7672.6,864,514,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07881.jpg,none,fire,0.95,Bright orange flames are clearly visible burning amongst the trees in the wooded area.,12970.5,306.7,12411.6,772,830,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07892.jpg,none,both,0.95,"A large plume of white smoke is rising from a forested area, with visible orange flames burning within the trees.",8617.7,310.3,8055.2,772,539,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07893.jpg,none,smoke,0.95,"A grayish-white smoke plume is rising from the vegetation in the wooded area, obscuring the trees behind it.",13393.4,327.5,12813.3,772,856,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07895.jpg,none,both,0.95,Active forest fire with visible flames and rising smoke plumes in a dense tree canopy.,8384.0,322.7,7814.2,772,524,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07899.jpg,none,both,0.95,"A large plume of smoke rises from a forested hillside, accompanied by visible flames burning in the lower right section.",9161.9,314.7,8582.4,772,575,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07905.jpg,none,both,0.9,"Active flames are visible burning in the vegetation on the hillside, accompanied by rising smoke.",46197.2,308.2,45584.5,772,3023,66.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07911.jpg,none,both,0.9,Active flames are visible on the hillside accompanied by rising smoke plumes.,8072.8,313.8,7496.8,772,505,67.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07923.jpg,none,both,0.9,"Bright orange and white flames are visible on the hillside, accompanied by a hazy, smoke-filled atmosphere obscuring the upper slopes.",8213.9,316.5,7634.6,772,514,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07926.jpg,none,both,0.98,A blue bus is engulfed in flames with a large plume of black smoke rising into the sky.,8150.1,901.1,6924.9,1432,465,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07927.jpg,none,both,0.95,A firefighter observes an overturned vehicle on the side of the road with visible flames and smoke rising from it.,7463.3,990.0,6189.3,1524,416,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07938.jpg,none,both,0.95,"Firefighters are battling a large structure fire at night, with intense flames visible through a fence and a large column of smoke rising above.",8370.8,385.5,7658.7,1016,515,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07941.jpg,none,smoke,0.85,A faint column of smoke is visible rising from the horizon on the left side of the road.,13599.3,314.6,13021.6,772,877,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07942.jpg,none,none,0.95,"The image shows a clear rural road with green vegetation and normal white clouds in the sky, with no visible smoke, flames, or heat haze.",9077.4,309.9,8516.3,772,574,67.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07945.jpg,none,smoke,0.95,"Smoke is rising from the open doorways of the building where firefighters are operating, but no visible flames are present.",27631.4,654.9,26638.3,1128,1781,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07948.jpg,none,smoke,0.95,"A large, dark plume of smoke is rising into the sky from a source behind the trees and buildings on the right side of the image.",13265.2,415.4,12473.5,1027,838,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07950.jpg,none,smoke,0.95,A large column of dark smoke is billowing from the distant hills above the city.,11472.0,968.2,10137.5,1512,679,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07957.jpg,none,smoke,0.95,"A large, dark column of smoke is rising from the background area behind the buildings, indicating a fire incident.",19217.0,796.8,18103.9,1320,1206,66.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07959.jpg,none,both,0.98,"A massive column of smoke rises into the night sky, illuminated from below by intense orange and yellow flames at the base.",8442.7,398.2,7725.4,977,518,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07962.jpg,none,both,0.95,A building is engulfed in flames with a large plume of smoke rising into the night sky.,7310.0,309.6,6748.7,772,452,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07971.jpg,none,both,0.95,"A fire is actively burning behind a damaged wall at night, producing a large plume of dark smoke and visible orange flames.",8414.9,299.0,7848.6,744,528,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07975.jpg,none,both,0.95,"Active fire is visible with distinct flames consuming vegetation on the left and right edges, accompanied by a large plume of smoke rising in the center.",7495.6,334.4,6829.0,860,460,67.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07985.jpg,none,smoke,0.95,A large plume of gray smoke is rising from the horizon on the left side of the image.,8061.1,318.5,7476.1,772,502,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07989.jpg,none,smoke,0.95,A large column of gray smoke is rising from the ground near the buildings on the right side of the image.,9254.7,323.2,8677.8,772,580,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07990.jpg,none,smoke,0.9,"A large plume of gray smoke is rising from the horizon near a hillside, indicating a fire in the distance.",8406.8,317.9,7817.1,772,523,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07997.jpg,none,smoke,0.95,A large column of white and grey smoke is rising from a burnt structure in a residential area where firefighters are present with hoses.,26826.1,793.9,25699.8,1320,1704,66.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08002.jpg,none,smoke,0.95,A large column of dark smoke is rising from behind the residential buildings.,10844.8,244.4,10343.6,624,693,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08008.jpg,none,both,0.95,A large column of dark smoke rises from a field where visible flames are burning on the ground.,7736.9,896.9,6563.2,1432,437,66.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08016.jpg,none,unknown,0.0,,63417.8,359.4,62552.6,942,4096,65.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08021.jpg,none,smoke,0.95,"A large, dense plume of white smoke is billowing upwards between the buildings, obscuring the background cityscape and vegetation.",19431.9,308.4,18856.0,772,1259,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08026.jpg,none,smoke,0.95,"A large, billowing plume of white smoke is rising from the ground level between the buildings, obscuring the background cityscape and vegetation.",13686.4,308.9,13140.0,772,880,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08030.jpg,none,smoke,0.95,"A large, billowing plume of white smoke is rising from the ground level in the distance between the buildings, obscuring the background.",12861.5,315.7,12245.0,772,822,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08038.jpg,none,smoke,0.9,"A large, billowing plume of white smoke is rising from the ground level between the buildings, obscuring the lower area.",11047.9,311.9,10507.4,772,702,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08041.jpg,none,smoke,0.95,"A large, billowing plume of white smoke is rising from the ground level between the buildings, obscuring the vegetation and structures in the background.",12912.1,308.6,12337.8,772,826,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08042.jpg,none,smoke,0.95,"A large, billowing plume of white smoke is rising from the street level between the buildings, obscuring the background.",20195.9,319.4,19580.0,772,1307,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08044.jpg,none,smoke,0.95,"A large, billowing plume of white smoke is rising from the ground level between the buildings.",12114.1,315.8,11520.9,772,772,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08050.jpg,none,smoke,0.95,"A large, billowing plume of white smoke is rising from the ground level between the buildings, obscuring the background vegetation and structures.",10716.2,311.2,10132.9,772,679,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08052.jpg,none,smoke,0.95,"A large, billowing plume of white smoke is rising from the ground level between the buildings, obscuring the background and vegetation.",18978.4,308.7,18399.7,772,1233,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08056.jpg,none,both,0.95,"A large plume of gray smoke is rising from a building roof, with visible orange flames burning near the structure.",8095.1,363.3,7415.3,920,496,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08062.jpg,none,smoke,0.98,"White smoke rises from a charred field where a firefighter is present, indicating a smoldering fire or controlled burn.",14731.8,875.9,13551.4,1416,905,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08064.jpg,none,smoke,0.95,A massive plume of thick black smoke is rising from behind a building with palm trees in the foreground.,23895.2,799.6,22773.2,1322,1516,66.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08067.jpg,none,smoke,0.95,"A large plume of white smoke is rising from the mountainous terrain on the right, observed by firefighters in orange gear.",15694.3,358.8,14980.6,936,1004,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08072.jpg,none,smoke,0.85,Smoke is visible rising from the distant horizon on the right side of the image.,10341.4,317.9,9740.3,772,654,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08076.jpg,none,smoke,0.65,"A faint, vertical plume of smoke is visible rising from the distant horizon in the center-right area, distinct from the higher, structured clouds.",27915.0,311.4,27305.2,772,1825,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08077.jpg,none,smoke,0.85,A column of smoke is visible rising in the distance against the blue sky.,13836.7,307.4,13269.3,772,890,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08079.jpg,none,smoke,0.85,"A faint, vertical column of smoke is rising from the distant horizon, distinguishable from the higher clouds by its ground-level origin and hazy texture.",12484.0,308.8,11909.1,772,799,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08080.jpg,none,none,0.98,"The image displays a clear agricultural landscape with green crops under a blue sky with natural clouds, showing no signs of flames, smoke plumes, or heat haze.",16634.5,317.0,16052.2,772,1077,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08083.jpg,none,none,1.0,"The image displays a clear landscape with green fields and blue sky containing normal clouds, with no visible smoke, flames, or heat haze.",6979.1,307.2,6433.9,772,433,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08087.jpg,none,both,0.95,A massive column of dark smoke rises into the sky from a fire with visible flames at its base.,8040.2,299.6,7478.2,744,502,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08088.jpg,none,both,0.95,"A large fire is burning in a residential area at night, producing a significant amount of smoke that rises into the sky.",9843.9,336.8,9214.8,852,616,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08092.jpg,none,none,1.0,"The image displays a clear landscape under a blue sky with no visible smoke, flames, or heat haze.",8016.4,308.5,7410.4,772,497,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08096.jpg,none,none,1.0,"The image displays a clear rural scene with a road and fields under a blue sky, showing no signs of fire or smoke.",6984.5,308.8,6431.7,772,432,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08097.jpg,none,none,1.0,"The image displays a clear rural scene with a road and fence line under a blue sky, showing no signs of fire or smoke.",6777.6,306.4,6221.4,772,417,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08106.jpg,none,both,0.95,A large plume of gray smoke rises from a grassy field where flames are visible burning along the ground near a road.,7741.6,360.3,7058.1,902,473,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08115.jpg,none,smoke,0.95,A large column of dark smoke is rising from the port area behind the shipping containers.,30248.2,309.6,29655.7,772,1982,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08124.jpg,none,smoke,0.85,"Gray smoke plumes are rising from the horizon in a rural landscape, indicating a distant fire.",13287.6,364.2,12569.6,942,844,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08129.jpg,none,both,0.95,A large fire is burning at night with bright orange flames and a thick column of smoke rising into the sky.,8383.7,371.1,7707.8,957,518,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08134.jpg,none,smoke,0.9,A plume of gray smoke is rising from the dry vegetation in the background.,12668.5,306.7,12084.9,772,812,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08137.jpg,none,both,0.95,A massive column of smoke rises from a burning structure with visible flames at the base where a fire truck is operating.,9431.7,275.6,8914.2,702,601,67.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08144.jpg,none,smoke,0.95,"A large plume of gray smoke is rising from a hillside, obscuring the vegetation and indicating a wildfire.",40131.6,312.4,39505.0,772,2636,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08151.jpg,none,smoke,0.85,"Thick grayish smoke plumes are rising from the ground in the distance, obscuring the horizon and trees.",13655.7,317.0,13091.2,772,880,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08152.jpg,none,both,0.95,A large wildfire is burning on a hillside with visible flames and a thick column of smoke rising into the sky.,8281.5,339.5,7641.5,882,515,67.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08159.jpg,none,smoke,0.9,A large white plume of smoke is rising from the hillside near the bridge structure on the left.,12380.7,308.0,11821.5,772,796,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08165.jpg,none,both,0.95,A building is actively burning at night with bright orange flames and a large smoke plume rising into the sky.,9522.9,644.5,8599.2,1128,578,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08175.jpg,none,smoke,0.9,A plume of white smoke is rising from the street area behind the trees.,10961.7,308.7,10396.2,772,699,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08176.jpg,none,smoke,0.95,"A large, diffuse white smoke plume is rising from the street area, obscuring the background vegetation and building.",21466.5,307.2,20866.7,772,1402,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08178.jpg,none,smoke,0.95,"A large, billowing plume of white smoke is rising from the street level, partially obscuring the trees and buildings in the background.",28696.8,313.5,28101.3,772,1878,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08181.jpg,none,smoke,0.95,"A large, distinct column of gray smoke is rising from the horizon in a rural landscape, originating from the ground level.",42984.8,309.0,42369.1,772,2823,66.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08190.jpg,none,smoke,0.9,"Thick white smoke billows up from a residential alleyway or yard, partially obscuring the houses behind it.",13133.2,309.2,12574.0,772,844,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08201.jpg,none,smoke,0.65,"A faint, vertical column of smoke is visible rising from the city area in the distance, distinguishable from the higher clouds.",24247.2,653.9,23256.0,1128,1554,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08203.jpg,none,smoke,0.95,"A large, diffuse white plume of smoke is rising from the vegetation and hills in the background, obscuring the view of the buildings behind it.",19552.0,309.3,18970.8,772,1272,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08207.jpg,none,smoke,0.95,"Large, diffuse plumes of white smoke are rising from the ground level near the communication towers, obscuring the background landscape.",14282.4,304.8,13706.7,772,919,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08219.jpg,none,smoke,0.9,"A large column of white smoke is visible rising from the mid-ground area, indicating a fire event in the distance.",12940.1,306.4,12388.1,772,829,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08220.jpg,none,smoke,0.95,"A large, billowing plume of white smoke is rising from a fire in the middle distance, obscuring the background vegetation and buildings, while a water stream is visible on the right side indicating active firefighting.",20683.1,307.9,20059.1,772,1338,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08232.jpg,none,smoke,0.9,"A massive, dense column of black smoke is billowing upwards, obscuring the background and likely originating from a fire at ground level. No distinct flames are clearly visible in this frame, so the category is 'smoke'.",52490.7,306.5,51849.2,772,3386,65.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08236.jpg,none,both,0.95,A large plume of dark smoke is rising from a building with visible flames emerging from the structure.,7798.8,318.5,7227.6,772,484,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08238.jpg,none,smoke,0.9,"A thick column of dark smoke is rising from the ground near a water tower and a red car, obscuring the background trees, while a fire hose lies on the ground.",42027.7,311.6,41392.2,772,2753,66.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08245.jpg,none,both,0.95,"A large wildfire is burning on a hillside at night, with bright orange flames and a large smoke plume visible above, while emergency vehicle headlights are seen in the foreground.",9658.0,307.0,9098.6,772,609,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08248.jpg,none,unknown,0.0,,63072.4,309.2,62424.5,772,4096,65.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08250.jpg,none,both,0.95,"Intense fire illuminates the night sky with bright orange and red hues, silhouetting the trees against the glowing background of smoke and flames.",22605.0,319.0,22002.2,772,1478,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08259.jpg,none,both,0.95,Active flames are burning a pile of debris while large plumes of smoke rise into the air near an airport facility.,8212.8,689.8,7267.2,1192,487,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08261.jpg,none,both,0.95,"A large wildfire is burning on a hillside, producing intense flames and a massive column of smoke illuminated by the fire's glow.",7589.7,307.5,7026.9,772,471,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08276.jpg,none,both,0.95,"A large column of gray smoke is rising from a forested hillside, indicating an active wildfire with burning vegetation visible at the base of the plume.",29186.9,312.7,28584.1,772,1907,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08291.jpg,none,both,0.95,A large plume of dark smoke rises from a hillside where visible orange flames are burning on the ridge line.,8182.9,899.5,6997.4,1432,468,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08298.jpg,none,both,0.95,Active flames are visible on a hillside with a large plume of dark smoke rising into the sky.,8622.3,890.2,7475.9,1432,499,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08300.jpg,none,smoke,0.95,A massive plume of dark smoke is billowing into the sky above a road where vehicles are driving.,14203.3,283.2,13635.0,678,912,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08302.jpg,none,both,0.95,A large column of smoke rises from a hillside where visible flames are burning the vegetation.,8733.6,881.6,7585.4,1432,505,66.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08305.jpg,none,both,0.95,A large column of dark smoke rises into the sky with visible flames glowing at the base of the plume.,9068.1,334.5,8457.8,852,566,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08306.jpg,none,both,0.95,"Bright orange flames are actively consuming the upper floors of a high-rise building, accompanied by a large, dark plume of smoke rising into the evening sky.",8442.9,310.0,7880.7,772,527,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08322.jpg,none,both,0.95,A wildfire is burning on a hillside with visible flames and a large column of smoke rising into the air.,7212.2,308.1,6660.0,772,446,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08328.jpg,none,smoke,0.95,"A large, distinct plume of brownish-grey smoke is rising into the sky on the right side of the image, clearly distinguishing itself from the white clouds and indicating a fire in the distance.",10829.0,309.3,10261.5,772,688,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08329.jpg,none,both,0.95,A large plume of black smoke rises from a fire with visible orange flames consuming debris and structures in an outdoor area.,8963.4,796.1,7905.3,1320,527,66.7
