route,label,predicted_category,confidence,description,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05402.jpg,fire,fire,0.95,Intense orange-yellow glowing areas indicate active burning materials in a low-light environment.,9072.4,198.4,8433.5,859,451,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05403.jpg,fire,both,0.95,Bright white/yellow/orange glowing spots (fire) and visible vertical smoke columns indicate active fire at a recycling facility.,8151.2,198.0,7545.6,859,404,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05407.jpg,both,both,0.95,Bright orange flames and thick grayish-white smoke plumes indicate active wildfires near a highway.,6008.2,197.3,5482.0,859,294,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05413.jpg,fire,both,0.95,Active burning with visible flames and smoke plumes rising into the air.,4642.0,198.4,4177.4,859,224,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05416.jpg,both,both,0.85,Bright fire spots near vegetation on the left side of the image indicate both active combustion (fire) and associated smoke plumes.,8946.1,197.2,8310.5,859,445,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05419.jpg,both,both,0.95,The image shows bright glowing hotspots indicative of fire and visible smoke plumes.,5387.4,196.8,4887.6,859,262,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05424.jpg,both,both,0.95,A large explosion with bright flames and thick rising smoke over dry terrain.,7059.2,198.1,6501.7,859,348,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05436.jpg,both,smoke,0.85,"Grayish-white plumes rising above linear structures resembling roads and vehicles, indicating potential industrial or vehicular emissions rather than fire sources.",6649.0,197.0,6116.7,859,328,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05448.jpg,both,smoke,0.85,Thick black smoke rising from industrial buildings near roads with vehicles and streetlights in the background during nighttime.,9616.6,199.0,8981.3,859,481,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05466.jpg,both,both,0.85,Bright overexposed hotspots and faint hazy textures indicate both active flames and surrounding smoke.,7072.5,197.9,6522.3,859,350,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05471.jpg,both,both,0.95,A large orange-brown smoke plume rising from a hillside near the highway indicates active fire activity.,8476.7,198.5,7873.2,859,422,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05472.jpg,both,both,0.95,"A fire with visible flames near the base of a thick, grayish-white smoke column rising from dense vegetation.",7142.8,198.1,6598.3,859,354,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05474.jpg,both,both,0.95,Visible flames and smoke plumes indicate active wildfires on the hillsides near a highway.,7601.4,197.6,7028.0,859,377,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05481.jpg,fire,fire,0.85,"Bright overexposed spots near trees suggest a potential wildfire, with heat haze distorting nearby vegetation.",9340.4,198.7,8721.4,859,467,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05482.jpg,fire,both,0.65,Bright orange glow near structures suggests possible fire spots; hazy textures around vegetation may indicate smoke presence.,9629.9,197.2,9003.0,859,481,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05488.jpg,both,both,0.85,Bright orange and white glowing hotspots (fire) with thick grayish smoke plumes rising from hillsides.,6770.0,198.2,6220.1,859,333,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05489.jpg,fire,both,0.75,"An orange glow near structures and trees suggests fire, while darkened background indicates smoke obscuring visibility beyond nearby areas.",10279.5,197.2,9609.4,859,513,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05490.jpg,fire,both,0.85,"The image shows bright overexposed blobs indicative of fire alongside grayish plumes suggesting smoke, likely originating from ground sources.",8469.4,197.2,7873.3,859,421,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05499.jpg,both,both,0.95,Visible flames (bright orange/yellow hotspots) and smoke plumes are present along the hillside.,7626.1,198.1,7054.4,859,378,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05500.jpg,both,both,0.95,Bright orange flames and thick grayish-white smoke plumes indicate active wildfires.,6267.9,197.6,5748.6,859,308,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05503.jpg,both,both,0.95,Intense orange flames on hillsides with visible grayish-white smoke plumes rising from the vegetation.,7892.5,196.4,7314.5,859,392,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05505.jpg,both,both,0.95,"Bright orange/yellow glowing areas indicate active flames, while grayish haze suggests accompanying smoke from a wildfire.",6366.5,198.8,5839.1,859,313,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05509.jpg,both,both,0.95,Active fire with bright orange/yellow hotspots on hillside accompanied by grayish-white smoke plumes.,7879.5,196.9,7285.4,859,390,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05513.jpg,both,both,0.95,Active wildfire burning on a hillside near the highway with visible flames and thick grayish-white smoke columns.,6368.1,196.8,5833.3,859,313,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05519.jpg,both,both,0.9,Multiple fire hotspots with bright white/yellow/orange glowing spots and visible smoke plumes rising from the scene.,7510.4,198.6,6940.9,859,371,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05529.jpg,both,both,0.95,Active fire with flames and rising smoke columns near roadside vegetation.,7433.2,198.3,6853.9,859,367,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05532.jpg,both,both,0.95,"Active fire sources are burning intensely on both sides of the road, emitting thick orange flames and dense grayish-white smoke plumes.",7168.6,198.3,6598.7,859,354,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05538.jpg,both,both,0.95,Intense orange flames and thick grayish-white smoke plumes indicate active fires.,7717.6,197.5,7122.5,859,382,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05546.jpg,both,both,0.95,Bright orange fire spots with surrounding haze indicate both active flames and smoke.,5134.7,197.4,4644.4,859,249,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05548.jpg,both,both,0.95,Bright orange-red glowing areas indicate intense fires emitting thick white smoke plumes.,4908.6,198.6,4423.5,859,237,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05553.jpg,both,both,0.95,Bright orange fire spot emitting grayish smoke columns into a dark sky.,6623.0,198.0,6089.6,859,326,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05559.jpg,both,both,0.95,Multiple bright fire hotspots and thick smoke plumes indicate active wildfires spreading across the terrain.,8994.1,197.6,8350.5,859,447,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05564.jpg,both,both,0.95,The image shows bright overexposed spots indicative of fire alongside grayish plumes consistent with smoke.,7330.6,197.6,6763.0,859,362,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05566.jpg,both,both,0.85,Bright fire spots and diffused smoke plumes indicate active combustion.,9522.8,196.8,8859.8,859,474,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05578.jpg,both,both,0.95,Visible bright fire spots and smoke plumes indicate active wildfires.,6519.0,197.2,5978.2,859,320,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05585.jpg,both,both,0.95,Active fire with flames and rising smoke visible on a hillside at night.,7199.4,196.8,6624.0,859,355,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05590.jpg,both,both,0.95,Bright glowing hotspots along vegetation with red-orange smoke plumes indicate active fires.,7376.7,197.5,6795.5,859,364,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05593.jpg,both,both,0.95,Bright fire hotspots and orange glow indicate active flames alongside visible smoke plumes spreading across the hillside.,8744.7,198.6,8114.9,859,434,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05603.jpg,both,both,0.95,"The image depicts intense fire activity at night, characterized by bright white/yellow/orange glowing spots (indicative of hotspots or flames) and grayish-white smoke plumes obscuring the background.",6222.7,197.9,5685.4,859,305,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05610.jpg,both,both,0.85,"Bright orange and red hotspots indicate active fires, accompanied by darkened sky suggesting rising smoke.",7859.9,197.8,7256.1,859,389,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05614.jpg,both,both,0.95,Multiple bright overexposed spots indicating fire sources combined with thick grayish-white plumes suggesting significant smoke emission.,6511.6,196.4,5970.9,859,320,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05617.jpg,both,both,0.95,"The image shows bright orange-red glowing points indicative of active fires, accompanied by grayish-white smoke columns obscuring the background.",6740.7,198.4,6192.0,859,332,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05629.jpg,both,both,0.95,"Visible glowing spots on the mountain peak indicate fire activity, with possible smoke plumes rising into the atmosphere.",9991.1,198.1,9320.0,859,499,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05642.jpg,both,both,0.95,"Bright orange-yellow glowing spots indicative of fire sources are visible amidst rising smoke plumes in a dark environment.""",8199.2,196.2,7600.3,859,407,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05644.jpg,both,both,0.95,Visible flames and smoke columns indicate an active fire.,11325.1,197.3,10600.8,859,568,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05646.jpg,none,none,0.95,"No visible flames, hotspots, or distinctive smoke columns detected; red lights appear to be artificial structures.",8078.4,197.6,7480.8,859,401,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05662.jpg,none,smoke,0.95,"Thick dark smoke is visibly emanating from a central area of the cityscape, indicating active combustion nearby.",8371.4,198.7,7761.9,859,416,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05668.jpg,none,both,0.95,Bright fire spots at ground level combined with dense dark plumes indicating active combustion.,6878.9,197.1,6326.7,859,339,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05676.jpg,none,both,0.95,Multiple bright fire hotspots with thick smoke plumes rising from burning vehicles.,6248.7,198.3,5730.3,859,307,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05678.jpg,none,both,0.95,"Bright orange/yellow glowing spots (fire) near vegetation, accompanied by dense grayish-white smoke plumes.",6726.3,196.6,6186.0,859,332,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05686.jpg,none,both,0.85,"Bright orange-red glowing patches above city lights suggest distant wildfires, indicating both active fires and associated smoke plumes.",7776.8,198.1,7193.3,859,385,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05687.jpg,none,both,0.85,Bright orange-red glowing spots above city lights suggest fire hotspots and possible smoke plumes.,7928.2,197.2,7339.5,859,393,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05689.jpg,none,both,0.85,"Multiple bright, irregular hotspots and surrounding hazy textures suggest active fires emitting smoke.",7651.4,197.6,7073.3,859,379,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05697.jpg,none,both,0.9,Bright glowing spots above city lights indicate fire with smoke plumes visible in poor nighttime conditions.,6377.2,196.4,5833.6,859,313,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05706.jpg,none,both,0.92,Bright glowing spots indicating active fires with surrounding grayish-white smoke columns.,8915.0,197.4,8290.9,859,444,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05707.jpg,none,both,0.95,"Active wildfires are burning near a city, producing bright flames (overexposed blobs) and thick rising smoke plumes.",8033.4,198.3,7433.8,859,399,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05709.jpg,none,both,0.95,"Active wildfires with bright orange/yellow fire spots on the mountainside, emitting dense grayish-white smoke columns into the night sky.",7148.7,199.1,6580.4,859,353,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05713.jpg,none,both,0.95,A wildfire with visible flames (bright orange/yellow glowing spots) along a road and thick smoke plumes obscuring vegetation near urban areas.,9685.2,198.3,9032.0,859,484,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05714.jpg,none,both,0.85,Bright glowing spots along terrain edges indicate active fires emitting visible flames or heat signatures with associated grayish plumes of smoke.,8138.6,198.1,7550.4,859,405,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05718.jpg,none,both,0.85,Bright orange/yellow hotspots indicative of fires with surrounding grayish haze suggesting smoke presence.,5936.7,198.0,5418.0,859,291,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05725.jpg,none,both,0.95,Multiple bright fire hotspots with rising smoke columns visible in low-quality nighttime conditions.,7787.3,197.7,7212.1,859,387,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05731.jpg,none,both,0.95,Bright orange flames rising from water surface accompanied by grayish smoke haze.,7061.0,198.4,6509.5,859,349,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05737.jpg,none,both,0.95,Bright fire hotspots and grayish-white smoke plumes are present in the nighttime scene.,6837.6,197.9,6285.6,859,337,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05738.jpg,none,fire,0.85,Bright overexposed spots near buildings indicate potential fire sources.,8875.7,197.1,8272.1,859,442,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05746.jpg,none,both,0.85,Multiple bright white/yellow hotspots indicative of fires with surrounding grayish haze suggesting smoke presence.,7040.1,197.2,6491.7,859,348,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05755.jpg,none,both,0.85,Bright glowing hotspots indicative of fire with surrounding haze suggesting smoke.,13829.7,198.2,13032.8,859,696,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05758.jpg,none,fire,0.85,Bright orange/yellow hotspots suggest active wildfires or intense heat sources.,7071.8,197.5,6522.0,859,350,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05765.jpg,none,both,0.95,Bright orange/yellow hues suggest both fire hotspots and associated smoke plumes against dark vegetation.,10887.9,197.3,10179.9,859,545,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05767.jpg,none,fire,0.85,Bright overexposed spot near vegetation suggests active combustion.,9560.7,197.1,8919.9,859,477,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05786.jpg,none,fire,0.85,"Multiple bright, irregularly shaped spots scattered across a hillside suggest active fires.",8641.0,197.4,8017.9,859,429,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05788.jpg,none,fire,0.85,Multiple glowing hotspots on a hillside suggest active fire sources in low-light conditions.,8520.7,196.8,7924.6,859,424,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05792.jpg,none,fire,0.95,Multiple bright white/yellow spots scattered across the hillside indicate active fire sources.,7099.4,196.5,6536.0,859,350,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05793.jpg,none,both,0.85,"The image shows an orange glow near clouds/smoke plumes on the horizon line, indicating a fire source with associated smoke.",8060.5,198.9,7464.2,859,400,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05796.jpg,none,fire,0.95,Intense orange flames consuming vegetation and trees indicate active wildfire activity.,7600.4,196.0,7016.7,859,376,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05797.jpg,none,both,0.9,"The image shows bright orange and yellow hues near vegetation against an overcast sky, indicating both visible fire spots (hotspots) and smoke plumes.",6899.0,197.8,6335.4,859,340,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05805.jpg,none,both,0.85,"The image shows bright orange/yellow overexposed areas near the horizon, indicating fire hotspots with possible smoke obscuring parts of the scene.",6154.5,197.0,5637.0,859,302,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05806.jpg,none,both,0.95,Visible fire spots and rising smoke plumes indicate an ongoing wildfire.,7449.3,198.2,6888.9,859,369,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05807.jpg,none,both,0.95,The image shows bright orange glowing spots indicative of active burning (fire) and surrounding hazy textures consistent with rising smoke plumes.,6260.4,197.8,5745.6,859,308,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05808.jpg,none,smoke,0.9,A large grayish-white smoke plume rises from the ground against an orange sky background.,19329.4,197.0,18442.1,859,975,52.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05810.jpg,none,both,0.95,"The image shows bright yellow-orange fire spots with surrounding grayish-white smoke plumes, indicating both active flames and significant smoke emission.",8210.2,197.1,7613.9,859,408,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05819.jpg,none,both,0.95,Bright orange-red glowing spots indicating fire with rising smoke plumes above a road.,7279.5,197.9,6727.4,859,360,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05830.jpg,none,both,0.95,"The image shows bright orange-red glowing areas (fire) near mountains with dark, diffused smoke plumes above vegetation.",6461.0,198.2,5936.0,859,318,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05831.jpg,none,both,0.9,A thick pinkish-red plume rising from an area near artificial lights suggests both smoke and a potential fire source obscured by low-quality conditions.,31525.3,196.9,30442.3,859,1590,52.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05837.jpg,none,both,0.95,Active fire spots emitting bright orange-yellow flames and dense black smoke.,4889.8,197.9,4410.6,859,237,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05848.jpg,none,both,0.95,"Active fires burning on mountain slopes produce bright orange-red hotspots, accompanied by thick grayish-white smoke plumes obscuring the sky.",6568.3,198.6,6015.3,859,323,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05854.jpg,none,both,0.95,"Visible glowing hotspots along the mountain slope suggest fire, while rising grayish-white columns indicate accompanying smoke.",10517.1,197.6,9822.8,859,526,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05858.jpg,none,both,0.85,Bright glowing spots on hilltops indicate fire with possible surrounding haze suggesting smoke.,13427.4,198.6,12621.4,859,676,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05863.jpg,none,both,0.95,The image shows active fire activity at night with visible flames and thick smoke plumes rising into the sky.,8261.9,198.6,7654.0,859,410,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05865.jpg,none,both,0.95,Bright orange-red fire spots and grayish smoke plumes indicate active burning vegetation or structures.,6482.1,197.8,5947.6,859,319,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05872.jpg,none,both,0.95,Multiple active fires with bright orange-red hotspots and thick grayish-white smoke plumes rising from a hillside.,7028.2,198.3,6476.3,859,347,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05875.jpg,none,both,0.98,"A large building is engulfed in intense flames with thick black smoke rising from multiple points, indicating active fire and significant combustion.",7980.8,196.9,7378.8,859,396,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05878.jpg,none,both,0.95,"Multiple bright orange-red glowing spots indicate active fires, accompanied by grayish haze suggesting smoke.",6615.2,196.5,6084.2,859,326,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05901.jpg,none,both,0.9,"Bright glowing spots on the horizon near vegetation suggest fire hotspots, accompanied by diffuse smoke plumes obscuring parts of the landscape.",8124.4,198.7,7522.1,859,403,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05912.jpg,none,both,0.95,Active fire with flames and significant smoke plumes rising from vegetation.,5949.3,198.1,5416.1,859,291,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05919.jpg,none,both,0.85,Bright orange/yellow hotspots on a hillside indicate active flames or intense heat sources alongside grayish-white plumes obscuring the background.,8449.9,198.3,7833.2,859,420,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05929.jpg,none,both,0.9,Bright orange-yellow hotspots along the ridge indicate fire sources surrounded by grayish haze consistent with smoke.,10177.2,197.9,9500.1,859,509,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05933.jpg,none,both,0.85,"Bright glowing spots indicative of flames are visible near industrial structures, accompanied by diffused haze suggesting smoke.",8449.4,196.4,7835.2,859,420,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05945.jpg,none,both,0.95,Intense fire with visible flames and rising smoke.,7697.9,197.8,7129.5,859,382,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05957.jpg,none,both,0.95,Intense flames and thick smoke plumes indicate active burning vegetation.,6444.6,196.9,5911.4,859,317,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05959.jpg,none,both,0.92,Bright overexposed fire hotspots with surrounding smoke plumes indicate active combustion.,5742.0,196.5,5234.0,859,281,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05960.jpg,none,none,0.95,No visible signs of fire activity detected in this nighttime scene.,6222.8,196.6,5696.1,859,306,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05977.jpg,none,fire,0.95,Controlled burning activity visible as bright glowing spots along Tabuleiro Mountain ridge.,8720.7,197.5,8089.8,859,434,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05979.jpg,none,none,0.95,"The image shows red glowing spots along an oil pipeline route on nighttime Google Earth imagery without visible smoke columns, irregular fire hotspots, or artificial light patterns indicative of active fires.",24817.8,196.6,23801.3,859,1253,52.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05984.jpg,none,both,0.75,"Bright red/orange hotspots indicative of fire, accompanied by hazy smoke plumes obscuring background features.",7466.9,197.5,6905.6,859,370,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB05997.jpg,none,both,0.75,Multiple bright glowing hotspots with surrounding haze indicative of fire sources emitting smoke.,8025.4,197.6,7418.7,859,398,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06019.jpg,none,none,0.75,The image shows natural steaming from a snow-covered area near buildings but lacks visible flames or incandescent hotspots indicative of active fires.,6843.3,197.7,6296.8,859,338,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06021.jpg,none,smoke,0.8,"A dark plume of smoke rising from behind vegetation, obscuring parts of the background and horizon.",7556.9,197.7,6990.6,859,375,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06027.jpg,none,smoke,0.95,"A thick black smoke plume rising from industrial or urban structures, obscuring vegetation and buildings.",7268.5,197.2,6697.5,859,359,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06030.jpg,none,both,0.95,Active burning with visible flames and dense black smoke emanating from debris-filled industrial area.,6031.8,198.3,5515.0,859,296,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06035.jpg,none,smoke,0.95,"A dense dark grayish-black smoke column rising vertically near industrial structures, obscuring background elements and vegetation unnaturally.",6492.1,197.3,5957.6,859,319,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06059.jpg,none,smoke,0.9,A large dark smoke plume rises vertically in a grassy field near industrial structures.,7426.2,199.3,6853.5,859,367,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06060.jpg,none,both,0.85,"A large plume of dark grayish-black smoke rises from an oceanic area near cliffs, with visible red-orange glow at its base indicating active fire beneath waves or volcanic activity.",9731.8,198.7,9082.0,859,485,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06064.jpg,none,smoke,0.9,"A large plume of dark gray and black smoke rising from behind buildings near trees, indicating a possible fire source below.",7246.4,197.6,6690.1,859,358,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06073.jpg,none,smoke,0.9,A large plume of dense black smoke rising from an urban area near buildings.,8969.6,197.7,8340.2,859,446,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06078.jpg,none,both,0.95,Active volcanic eruption with visible glowing lava (fire) and dense dark gray smoke column.,6510.0,199.0,5969.5,859,320,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06080.jpg,none,smoke,0.9,A large plume of dark grayish-black smoke rising vertically from industrial facilities.,6118.5,197.6,5592.9,859,300,53.6
